파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
273,h1_12(8).jpg,https://www.bigdatahub.go.kr/images/disease/,12,8,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
274,h1_12(9).jpg,https://www.bigdatahub.go.kr/images/disease/,12,9,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
275,h1_41(1).jpg,https://www.bigdatahub.go.kr/images/disease/,41,1,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
276,h1_41(2).jpg,https://www.bigdatahub.go.kr/images/disease/,41,2,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
277,h1_41(3).jpg,https://www.bigdatahub.go.kr/images/disease/,41,3,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
278,h1_41(4).jpg,https://www.bigdatahub.go.kr/images/disease/,41,4,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
279,h1_41(5).jpg,https://www.bigdatahub.go.kr/images/disease/,41,5,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
280,h1_41(6).jpg,https://www.bigdatahub.go.kr/images/disease/,41,6,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
281,h1_41(7).jpg,https://www.bigdatahub.go.kr/images/disease/,41,7,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
282,h1_41(8).jpg,https://www.bigdatahub.go.kr/images/disease/,41,8,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
283,h1_41(9).jpg,https://www.bigdatahub.go.kr/images/disease/,41,9,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,덩굴마름병+모자이크병
284,h1_58(1).jpg,https://www.bigdatahub.go.kr/images/disease/,58,1,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
285,h1_58(2).jpg,https://www.bigdatahub.go.kr/images/disease/,58,2,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
286,h1_58(3).jpg,https://www.bigdatahub.go.kr/images/disease/,58,3,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
287,h1_58(4).jpg,https://www.bigdatahub.go.kr/images/disease/,58,4,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
288,h1_58(5).jpg,https://www.bigdatahub.go.kr/images/disease/,58,5,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
289,h1_58(6).jpg,https://www.bigdatahub.go.kr/images/disease/,58,6,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
290,h1_58(7).jpg,https://www.bigdatahub.go.kr/images/disease/,58,7,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
291,h1_58(8).jpg,https://www.bigdatahub.go.kr/images/disease/,58,8,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
292,h1_58(9).jpg,https://www.bigdatahub.go.kr/images/disease/,58,9,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
293,h1_60(1).jpg,https://www.bigdatahub.go.kr/images/disease/,60,1,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
294,h1_60(2).jpg,https://www.bigdatahub.go.kr/images/disease/,60,2,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
295,h1_60(4).jpg,https://www.bigdatahub.go.kr/images/disease/,60,4,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
296,h1_60(5).jpg,https://www.bigdatahub.go.kr/images/disease/,60,5,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
297,h1_60(6).jpg,https://www.bigdatahub.go.kr/images/disease/,60,6,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
298,h1_60(7).jpg,https://www.bigdatahub.go.kr/images/disease/,60,7,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
299,h1_60(8).jpg,https://www.bigdatahub.go.kr/images/disease/,60,8,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
300,h1_60(9).jpg,https://www.bigdatahub.go.kr/images/disease/,60,9,2020-11-25 14:01,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,덩굴마름병+흰가루병
301,i1_14(1).jpg,https://www.bigdatahub.go.kr/images/disease/,14,1,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
302,i1_14(2).jpg,https://www.bigdatahub.go.kr/images/disease/,14,2,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
303,i1_14(3).jpg,https://www.bigdatahub.go.kr/images/disease/,14,3,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
304,i1_14(4).jpg,https://www.bigdatahub.go.kr/images/disease/,14,4,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
305,i1_14(5).jpg,https://www.bigdatahub.go.kr/images/disease/,14,5,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
306,i1_14(6).jpg,https://www.bigdatahub.go.kr/images/disease/,14,6,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
307,i1_14(7).jpg,https://www.bigdatahub.go.kr/images/disease/,14,7,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,덩굴마름병+흰가루병
308,i1_61(1).jpg,https://www.bigdatahub.go.kr/images/disease/,61,1,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,덩굴마름병+모자이크병
309,i1_61(2).jpg,https://www.bigdatahub.go.kr/images/disease/,61,2,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,덩굴마름병+모자이크병
310,i1_61(3).jpg,https://www.bigdatahub.go.kr/images/disease/,61,3,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,덩굴마름병+모자이크병
311,i1_61(4).jpg,https://www.bigdatahub.go.kr/images/disease/,61,4,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,덩굴마름병+모자이크병
312,i1_61(5).jpg,https://www.bigdatahub.go.kr/images/disease/,61,5,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,덩굴마름병+모자이크병
313,i1_61(6).jpg,https://www.bigdatahub.go.kr/images/disease/,61,6,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,덩굴마름병+모자이크병
314,i1_61(7).jpg,https://www.bigdatahub.go.kr/images/disease/,61,7,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,덩굴마름병+모자이크병
315,j1_139(1).jpg,https://www.bigdatahub.go.kr/images/disease/,139,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
316,j1_139(2).jpg,https://www.bigdatahub.go.kr/images/disease/,139,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
317,j1_139(3).jpg,https://www.bigdatahub.go.kr/images/disease/,139,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
318,j1_139(4).jpg,https://www.bigdatahub.go.kr/images/disease/,139,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
319,j1_139(5).jpg,https://www.bigdatahub.go.kr/images/disease/,139,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
320,j1_139(6).jpg,https://www.bigdatahub.go.kr/images/disease/,139,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
321,j1_139(7).jpg,https://www.bigdatahub.go.kr/images/disease/,139,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
322,j1_139(8).jpg,https://www.bigdatahub.go.kr/images/disease/,139,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
323,j1_139(9).jpg,https://www.bigdatahub.go.kr/images/disease/,139,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
324,j1_140(1).jpg,https://www.bigdatahub.go.kr/images/disease/,140,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
325,j1_140(2).jpg,https://www.bigdatahub.go.kr/images/disease/,140,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
326,j1_140(3).jpg,https://www.bigdatahub.go.kr/images/disease/,140,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
327,j1_140(4).jpg,https://www.bigdatahub.go.kr/images/disease/,140,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
328,j1_140(5).jpg,https://www.bigdatahub.go.kr/images/disease/,140,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
329,j1_140(6).jpg,https://www.bigdatahub.go.kr/images/disease/,140,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
330,j1_140(7).jpg,https://www.bigdatahub.go.kr/images/disease/,140,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
331,j1_140(8).jpg,https://www.bigdatahub.go.kr/images/disease/,140,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
332,j1_140(9).jpg,https://www.bigdatahub.go.kr/images/disease/,140,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
333,j1_141(1).jpg,https://www.bigdatahub.go.kr/images/disease/,141,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
334,j1_141(2).jpg,https://www.bigdatahub.go.kr/images/disease/,141,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
335,j1_141(3).jpg,https://www.bigdatahub.go.kr/images/disease/,141,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
336,j1_141(4).jpg,https://www.bigdatahub.go.kr/images/disease/,141,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
337,j1_141(5).jpg,https://www.bigdatahub.go.kr/images/disease/,141,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
338,j1_141(6).jpg,https://www.bigdatahub.go.kr/images/disease/,141,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
339,j1_141(7).jpg,https://www.bigdatahub.go.kr/images/disease/,141,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
340,j1_141(8).jpg,https://www.bigdatahub.go.kr/images/disease/,141,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
341,j1_141(9).jpg,https://www.bigdatahub.go.kr/images/disease/,141,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
342,j1_144(1).jpg,https://www.bigdatahub.go.kr/images/disease/,144,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
343,j1_144(2).jpg,https://www.bigdatahub.go.kr/images/disease/,144,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
344,j1_144(3).jpg,https://www.bigdatahub.go.kr/images/disease/,144,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
345,j1_144(4).jpg,https://www.bigdatahub.go.kr/images/disease/,144,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
346,j1_144(5).jpg,https://www.bigdatahub.go.kr/images/disease/,144,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
347,j1_144(6).jpg,https://www.bigdatahub.go.kr/images/disease/,144,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
348,j1_144(7).jpg,https://www.bigdatahub.go.kr/images/disease/,144,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
349,j1_144(8).jpg,https://www.bigdatahub.go.kr/images/disease/,144,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
350,j1_144(9).jpg,https://www.bigdatahub.go.kr/images/disease/,144,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
351,j1_147(1).jpg,https://www.bigdatahub.go.kr/images/disease/,147,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
352,j1_147(2).jpg,https://www.bigdatahub.go.kr/images/disease/,147,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
353,j1_147(3).jpg,https://www.bigdatahub.go.kr/images/disease/,147,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
354,j1_147(4).jpg,https://www.bigdatahub.go.kr/images/disease/,147,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
355,j1_147(5).jpg,https://www.bigdatahub.go.kr/images/disease/,147,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
356,j1_147(6).jpg,https://www.bigdatahub.go.kr/images/disease/,147,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
357,j1_147(7).jpg,https://www.bigdatahub.go.kr/images/disease/,147,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
358,j1_147(8).jpg,https://www.bigdatahub.go.kr/images/disease/,147,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
359,j1_147(9).jpg,https://www.bigdatahub.go.kr/images/disease/,147,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
360,j1_148(1).jpg,https://www.bigdatahub.go.kr/images/disease/,148,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
361,j1_148(2).jpg,https://www.bigdatahub.go.kr/images/disease/,148,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
362,j1_148(3).jpg,https://www.bigdatahub.go.kr/images/disease/,148,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
363,j1_148(4).jpg,https://www.bigdatahub.go.kr/images/disease/,148,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
364,j1_148(5).jpg,https://www.bigdatahub.go.kr/images/disease/,148,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
365,j1_148(6).jpg,https://www.bigdatahub.go.kr/images/disease/,148,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
366,j1_148(7).jpg,https://www.bigdatahub.go.kr/images/disease/,148,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
367,j1_148(8).jpg,https://www.bigdatahub.go.kr/images/disease/,148,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
368,j1_148(9).jpg,https://www.bigdatahub.go.kr/images/disease/,148,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+덩굴마름병+흰가루병
369,j1_163(1).jpg,https://www.bigdatahub.go.kr/images/disease/,163,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
370,j1_163(2).jpg,https://www.bigdatahub.go.kr/images/disease/,163,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
371,j1_163(3).jpg,https://www.bigdatahub.go.kr/images/disease/,163,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
372,j1_163(4).jpg,https://www.bigdatahub.go.kr/images/disease/,163,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
373,j1_163(5).jpg,https://www.bigdatahub.go.kr/images/disease/,163,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
374,j1_163(6).jpg,https://www.bigdatahub.go.kr/images/disease/,163,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
375,j1_163(7).jpg,https://www.bigdatahub.go.kr/images/disease/,163,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
376,j1_163(8).jpg,https://www.bigdatahub.go.kr/images/disease/,163,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
377,j1_163(9).jpg,https://www.bigdatahub.go.kr/images/disease/,163,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+노균병
378,j1_165(1).jpg,https://www.bigdatahub.go.kr/images/disease/,165,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
379,j1_165(2).jpg,https://www.bigdatahub.go.kr/images/disease/,165,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
380,j1_165(3).jpg,https://www.bigdatahub.go.kr/images/disease/,165,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
381,j1_165(4).jpg,https://www.bigdatahub.go.kr/images/disease/,165,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
382,j1_165(5).jpg,https://www.bigdatahub.go.kr/images/disease/,165,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
383,j1_165(6).jpg,https://www.bigdatahub.go.kr/images/disease/,165,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
384,j1_165(7).jpg,https://www.bigdatahub.go.kr/images/disease/,165,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
385,j1_165(8).jpg,https://www.bigdatahub.go.kr/images/disease/,165,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
386,j1_165(9).jpg,https://www.bigdatahub.go.kr/images/disease/,165,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
387,j1_166(1).jpg,https://www.bigdatahub.go.kr/images/disease/,166,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
388,j1_166(2).jpg,https://www.bigdatahub.go.kr/images/disease/,166,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
389,j1_166(3).jpg,https://www.bigdatahub.go.kr/images/disease/,166,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
390,j1_166(4).jpg,https://www.bigdatahub.go.kr/images/disease/,166,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
391,j1_166(5).jpg,https://www.bigdatahub.go.kr/images/disease/,166,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
392,j1_166(6).jpg,https://www.bigdatahub.go.kr/images/disease/,166,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
393,j1_166(7).jpg,https://www.bigdatahub.go.kr/images/disease/,166,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
394,j1_166(8).jpg,https://www.bigdatahub.go.kr/images/disease/,166,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
395,j1_166(9).jpg,https://www.bigdatahub.go.kr/images/disease/,166,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+모자이크병+흰가루병
396,j1_167(1).jpg,https://www.bigdatahub.go.kr/images/disease/,167,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
397,j1_167(2).jpg,https://www.bigdatahub.go.kr/images/disease/,167,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
398,j1_167(3).jpg,https://www.bigdatahub.go.kr/images/disease/,167,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
399,j1_167(4).jpg,https://www.bigdatahub.go.kr/images/disease/,167,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
400,j1_167(5).jpg,https://www.bigdatahub.go.kr/images/disease/,167,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
401,j1_167(6).jpg,https://www.bigdatahub.go.kr/images/disease/,167,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
402,j1_167(7).jpg,https://www.bigdatahub.go.kr/images/disease/,167,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
403,j1_167(8).jpg,https://www.bigdatahub.go.kr/images/disease/,167,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
404,j1_167(9).jpg,https://www.bigdatahub.go.kr/images/disease/,167,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병
405,j1_168(1).jpg,https://www.bigdatahub.go.kr/images/disease/,168,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
406,j1_168(2).jpg,https://www.bigdatahub.go.kr/images/disease/,168,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
407,j1_168(3).jpg,https://www.bigdatahub.go.kr/images/disease/,168,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
408,j1_168(4).jpg,https://www.bigdatahub.go.kr/images/disease/,168,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
409,j1_168(5).jpg,https://www.bigdatahub.go.kr/images/disease/,168,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
410,j1_168(6).jpg,https://www.bigdatahub.go.kr/images/disease/,168,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,덩굴마름병+흰가루병
