파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
1395,e1_164(4).jpg,https://www.bigdatahub.go.kr/images/disease/,164,4,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병+기타10
1396,e1_164(5).jpg,https://www.bigdatahub.go.kr/images/disease/,164,5,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병+기타10
1397,e1_164(6).jpg,https://www.bigdatahub.go.kr/images/disease/,164,6,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병+기타10
1398,e1_164(7).jpg,https://www.bigdatahub.go.kr/images/disease/,164,7,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병+기타10
1399,e1_164(8).jpg,https://www.bigdatahub.go.kr/images/disease/,164,8,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병+기타10
1400,e1_164(9).jpg,https://www.bigdatahub.go.kr/images/disease/,164,9,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병+기타10
1401,e1_166(1).jpg,https://www.bigdatahub.go.kr/images/disease/,166,1,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1402,e1_166(2).jpg,https://www.bigdatahub.go.kr/images/disease/,166,2,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1403,e1_166(3).jpg,https://www.bigdatahub.go.kr/images/disease/,166,3,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1404,e1_166(4).jpg,https://www.bigdatahub.go.kr/images/disease/,166,4,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1405,e1_166(5).jpg,https://www.bigdatahub.go.kr/images/disease/,166,5,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1406,e1_166(6).jpg,https://www.bigdatahub.go.kr/images/disease/,166,6,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1407,e1_166(7).jpg,https://www.bigdatahub.go.kr/images/disease/,166,7,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1408,e1_166(8).jpg,https://www.bigdatahub.go.kr/images/disease/,166,8,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1409,e1_166(9).jpg,https://www.bigdatahub.go.kr/images/disease/,166,9,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병+기타10
1410,e1_169(1).jpg,https://www.bigdatahub.go.kr/images/disease/,169,1,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1411,e1_169(2).jpg,https://www.bigdatahub.go.kr/images/disease/,169,2,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1412,e1_169(3).jpg,https://www.bigdatahub.go.kr/images/disease/,169,3,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1413,e1_169(4).jpg,https://www.bigdatahub.go.kr/images/disease/,169,4,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1414,e1_169(5).jpg,https://www.bigdatahub.go.kr/images/disease/,169,5,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1415,e1_169(6).jpg,https://www.bigdatahub.go.kr/images/disease/,169,6,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1416,e1_169(7).jpg,https://www.bigdatahub.go.kr/images/disease/,169,7,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1417,e1_169(8).jpg,https://www.bigdatahub.go.kr/images/disease/,169,8,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1418,e1_169(9).jpg,https://www.bigdatahub.go.kr/images/disease/,169,9,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,모자이크병+흰가루병
1419,e1_172(1).jpg,https://www.bigdatahub.go.kr/images/disease/,172,1,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1420,e1_172(2).jpg,https://www.bigdatahub.go.kr/images/disease/,172,2,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1421,e1_172(3).jpg,https://www.bigdatahub.go.kr/images/disease/,172,3,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1422,e1_172(4).jpg,https://www.bigdatahub.go.kr/images/disease/,172,4,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1423,e1_172(5).jpg,https://www.bigdatahub.go.kr/images/disease/,172,5,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1424,e1_172(6).jpg,https://www.bigdatahub.go.kr/images/disease/,172,6,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1425,e1_172(7).jpg,https://www.bigdatahub.go.kr/images/disease/,172,7,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1426,e1_172(8).jpg,https://www.bigdatahub.go.kr/images/disease/,172,8,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1427,e1_172(9).jpg,https://www.bigdatahub.go.kr/images/disease/,172,9,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+모자이크병+흰가루병
1428,e1_173(1).jpg,https://www.bigdatahub.go.kr/images/disease/,173,1,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1429,e1_173(2).jpg,https://www.bigdatahub.go.kr/images/disease/,173,2,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1430,e1_173(3).jpg,https://www.bigdatahub.go.kr/images/disease/,173,3,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1431,e1_173(4).jpg,https://www.bigdatahub.go.kr/images/disease/,173,4,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1432,e1_173(5).jpg,https://www.bigdatahub.go.kr/images/disease/,173,5,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1433,e1_173(6).jpg,https://www.bigdatahub.go.kr/images/disease/,173,6,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1434,e1_173(7).jpg,https://www.bigdatahub.go.kr/images/disease/,173,7,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1435,e1_173(8).jpg,https://www.bigdatahub.go.kr/images/disease/,173,8,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1436,e1_173(9).jpg,https://www.bigdatahub.go.kr/images/disease/,173,9,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+흰가루병
1437,e1_176(1).jpg,https://www.bigdatahub.go.kr/images/disease/,176,1,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1438,e1_176(2).jpg,https://www.bigdatahub.go.kr/images/disease/,176,2,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1439,e1_176(3).jpg,https://www.bigdatahub.go.kr/images/disease/,176,3,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1440,e1_176(4).jpg,https://www.bigdatahub.go.kr/images/disease/,176,4,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1441,e1_176(5).jpg,https://www.bigdatahub.go.kr/images/disease/,176,5,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1442,e1_176(6).jpg,https://www.bigdatahub.go.kr/images/disease/,176,6,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1443,e1_176(7).jpg,https://www.bigdatahub.go.kr/images/disease/,176,7,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1444,e1_176(8).jpg,https://www.bigdatahub.go.kr/images/disease/,176,8,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1445,e1_176(9).jpg,https://www.bigdatahub.go.kr/images/disease/,176,9,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타12
1446,e1_178(1).jpg,https://www.bigdatahub.go.kr/images/disease/,178,1,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1447,e1_178(2).jpg,https://www.bigdatahub.go.kr/images/disease/,178,2,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1448,e1_178(3).jpg,https://www.bigdatahub.go.kr/images/disease/,178,3,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1449,e1_178(4).jpg,https://www.bigdatahub.go.kr/images/disease/,178,4,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1450,e1_178(5).jpg,https://www.bigdatahub.go.kr/images/disease/,178,5,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1451,e1_178(6).jpg,https://www.bigdatahub.go.kr/images/disease/,178,6,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1452,e1_178(7).jpg,https://www.bigdatahub.go.kr/images/disease/,178,7,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1453,e1_178(8).jpg,https://www.bigdatahub.go.kr/images/disease/,178,8,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1454,e1_178(9).jpg,https://www.bigdatahub.go.kr/images/disease/,178,9,2020-11-25 14:24,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병
1455,e1_179(1).jpg,https://www.bigdatahub.go.kr/images/disease/,179,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1456,e1_179(2).jpg,https://www.bigdatahub.go.kr/images/disease/,179,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1457,e1_179(3).jpg,https://www.bigdatahub.go.kr/images/disease/,179,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1458,e1_179(4).jpg,https://www.bigdatahub.go.kr/images/disease/,179,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1459,e1_179(5).jpg,https://www.bigdatahub.go.kr/images/disease/,179,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1460,e1_179(6).jpg,https://www.bigdatahub.go.kr/images/disease/,179,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1461,e1_179(7).jpg,https://www.bigdatahub.go.kr/images/disease/,179,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1462,e1_179(8).jpg,https://www.bigdatahub.go.kr/images/disease/,179,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1463,e1_179(9).jpg,https://www.bigdatahub.go.kr/images/disease/,179,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+흰가루병+기타3
1464,e1_180(1).jpg,https://www.bigdatahub.go.kr/images/disease/,180,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1465,e1_180(2).jpg,https://www.bigdatahub.go.kr/images/disease/,180,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1466,e1_180(3).jpg,https://www.bigdatahub.go.kr/images/disease/,180,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1467,e1_180(4).jpg,https://www.bigdatahub.go.kr/images/disease/,180,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1468,e1_180(5).jpg,https://www.bigdatahub.go.kr/images/disease/,180,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1469,e1_180(6).jpg,https://www.bigdatahub.go.kr/images/disease/,180,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1470,e1_180(7).jpg,https://www.bigdatahub.go.kr/images/disease/,180,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1471,e1_180(8).jpg,https://www.bigdatahub.go.kr/images/disease/,180,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1472,e1_180(9).jpg,https://www.bigdatahub.go.kr/images/disease/,180,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+모자이크병+흰가루병
1473,e1_183(1).jpg,https://www.bigdatahub.go.kr/images/disease/,183,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1474,e1_183(2).jpg,https://www.bigdatahub.go.kr/images/disease/,183,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1475,e1_183(3).jpg,https://www.bigdatahub.go.kr/images/disease/,183,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1476,e1_183(4).jpg,https://www.bigdatahub.go.kr/images/disease/,183,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1477,e1_183(5).jpg,https://www.bigdatahub.go.kr/images/disease/,183,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1478,e1_183(6).jpg,https://www.bigdatahub.go.kr/images/disease/,183,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1479,e1_183(7).jpg,https://www.bigdatahub.go.kr/images/disease/,183,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1480,e1_183(8).jpg,https://www.bigdatahub.go.kr/images/disease/,183,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1481,e1_183(9).jpg,https://www.bigdatahub.go.kr/images/disease/,183,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
1482,e1_188(1).jpg,https://www.bigdatahub.go.kr/images/disease/,188,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1483,e1_188(2).jpg,https://www.bigdatahub.go.kr/images/disease/,188,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1484,e1_188(3).jpg,https://www.bigdatahub.go.kr/images/disease/,188,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1485,e1_188(4).jpg,https://www.bigdatahub.go.kr/images/disease/,188,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1486,e1_188(5).jpg,https://www.bigdatahub.go.kr/images/disease/,188,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1487,e1_188(6).jpg,https://www.bigdatahub.go.kr/images/disease/,188,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1488,e1_188(7).jpg,https://www.bigdatahub.go.kr/images/disease/,188,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1489,e1_188(8).jpg,https://www.bigdatahub.go.kr/images/disease/,188,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1490,e1_188(9).jpg,https://www.bigdatahub.go.kr/images/disease/,188,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
1491,e1_189(1).jpg,https://www.bigdatahub.go.kr/images/disease/,189,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1492,e1_189(2).jpg,https://www.bigdatahub.go.kr/images/disease/,189,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1493,e1_189(3).jpg,https://www.bigdatahub.go.kr/images/disease/,189,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1494,e1_189(4).jpg,https://www.bigdatahub.go.kr/images/disease/,189,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1495,e1_189(5).jpg,https://www.bigdatahub.go.kr/images/disease/,189,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1496,e1_189(6).jpg,https://www.bigdatahub.go.kr/images/disease/,189,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1497,e1_189(7).jpg,https://www.bigdatahub.go.kr/images/disease/,189,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1498,e1_189(8).jpg,https://www.bigdatahub.go.kr/images/disease/,189,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1499,e1_189(9).jpg,https://www.bigdatahub.go.kr/images/disease/,189,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
1500,e1_190(1).jpg,https://www.bigdatahub.go.kr/images/disease/,190,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1501,e1_190(2).jpg,https://www.bigdatahub.go.kr/images/disease/,190,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1502,e1_190(3).jpg,https://www.bigdatahub.go.kr/images/disease/,190,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1503,e1_190(4).jpg,https://www.bigdatahub.go.kr/images/disease/,190,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1504,e1_190(5).jpg,https://www.bigdatahub.go.kr/images/disease/,190,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1505,e1_190(6).jpg,https://www.bigdatahub.go.kr/images/disease/,190,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1506,e1_190(7).jpg,https://www.bigdatahub.go.kr/images/disease/,190,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1507,e1_190(8).jpg,https://www.bigdatahub.go.kr/images/disease/,190,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1508,e1_190(9).jpg,https://www.bigdatahub.go.kr/images/disease/,190,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
1509,f1_1(2).jpg,https://www.bigdatahub.go.kr/images/disease/,1,2,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,흰가루병
1510,f1_1(3).jpg,https://www.bigdatahub.go.kr/images/disease/,1,3,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,흰가루병
1511,f1_1(4).jpg,https://www.bigdatahub.go.kr/images/disease/,1,4,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,흰가루병
1512,f1_1(5).jpg,https://www.bigdatahub.go.kr/images/disease/,1,5,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,흰가루병
1513,f1_1(6).jpg,https://www.bigdatahub.go.kr/images/disease/,1,6,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,흰가루병
1514,f1_1(7).jpg,https://www.bigdatahub.go.kr/images/disease/,1,7,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,흰가루병
1515,f1_1(8).jpg,https://www.bigdatahub.go.kr/images/disease/,1,8,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,흰가루병
1516,f1_2(2).jpg,https://www.bigdatahub.go.kr/images/disease/,2,2,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1517,f1_2(3).jpg,https://www.bigdatahub.go.kr/images/disease/,2,3,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1518,f1_2(4).jpg,https://www.bigdatahub.go.kr/images/disease/,2,4,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1519,f1_2(5).jpg,https://www.bigdatahub.go.kr/images/disease/,2,5,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1520,f1_2(6).jpg,https://www.bigdatahub.go.kr/images/disease/,2,6,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1521,f1_2(7).jpg,https://www.bigdatahub.go.kr/images/disease/,2,7,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1522,f1_2(8).jpg,https://www.bigdatahub.go.kr/images/disease/,2,8,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1523,f1_3(2).jpg,https://www.bigdatahub.go.kr/images/disease/,3,2,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1524,f1_3(3).jpg,https://www.bigdatahub.go.kr/images/disease/,3,3,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1525,f1_3(4).jpg,https://www.bigdatahub.go.kr/images/disease/,3,4,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1526,f1_3(5).jpg,https://www.bigdatahub.go.kr/images/disease/,3,5,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1527,f1_3(6).jpg,https://www.bigdatahub.go.kr/images/disease/,3,6,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1528,f1_3(7).jpg,https://www.bigdatahub.go.kr/images/disease/,3,7,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
1529,f1_3(8).jpg,https://www.bigdatahub.go.kr/images/disease/,3,8,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병
