파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
750,g1_109(5).jpg,https://www.bigdatahub.go.kr/images/disease/,109,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
751,g1_109(6).jpg,https://www.bigdatahub.go.kr/images/disease/,109,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
752,g1_109(7).jpg,https://www.bigdatahub.go.kr/images/disease/,109,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
753,g1_109(8).jpg,https://www.bigdatahub.go.kr/images/disease/,109,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
754,g1_109(9).jpg,https://www.bigdatahub.go.kr/images/disease/,109,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
755,g1_111(1).jpg,https://www.bigdatahub.go.kr/images/disease/,111,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
756,g1_111(2).jpg,https://www.bigdatahub.go.kr/images/disease/,111,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
757,g1_111(3).jpg,https://www.bigdatahub.go.kr/images/disease/,111,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
758,g1_111(4).jpg,https://www.bigdatahub.go.kr/images/disease/,111,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
759,g1_111(5).jpg,https://www.bigdatahub.go.kr/images/disease/,111,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
760,g1_111(6).jpg,https://www.bigdatahub.go.kr/images/disease/,111,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
761,g1_111(7).jpg,https://www.bigdatahub.go.kr/images/disease/,111,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
762,g1_111(8).jpg,https://www.bigdatahub.go.kr/images/disease/,111,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
763,g1_111(9).jpg,https://www.bigdatahub.go.kr/images/disease/,111,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
764,g1_112(1).jpg,https://www.bigdatahub.go.kr/images/disease/,112,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
765,g1_112(2).jpg,https://www.bigdatahub.go.kr/images/disease/,112,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
766,g1_112(3).jpg,https://www.bigdatahub.go.kr/images/disease/,112,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
767,g1_112(4).jpg,https://www.bigdatahub.go.kr/images/disease/,112,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
768,g1_112(5).jpg,https://www.bigdatahub.go.kr/images/disease/,112,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
769,g1_112(6).jpg,https://www.bigdatahub.go.kr/images/disease/,112,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
770,g1_112(7).jpg,https://www.bigdatahub.go.kr/images/disease/,112,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
771,g1_112(8).jpg,https://www.bigdatahub.go.kr/images/disease/,112,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
772,g1_112(9).jpg,https://www.bigdatahub.go.kr/images/disease/,112,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
773,g1_113(1).jpg,https://www.bigdatahub.go.kr/images/disease/,113,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
774,g1_113(2).jpg,https://www.bigdatahub.go.kr/images/disease/,113,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
775,g1_113(3).jpg,https://www.bigdatahub.go.kr/images/disease/,113,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
776,g1_113(4).jpg,https://www.bigdatahub.go.kr/images/disease/,113,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
777,g1_113(5).jpg,https://www.bigdatahub.go.kr/images/disease/,113,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
778,g1_113(6).jpg,https://www.bigdatahub.go.kr/images/disease/,113,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
779,g1_113(7).jpg,https://www.bigdatahub.go.kr/images/disease/,113,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
780,g1_113(8).jpg,https://www.bigdatahub.go.kr/images/disease/,113,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
781,g1_113(9).jpg,https://www.bigdatahub.go.kr/images/disease/,113,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
782,g1_115(1).jpg,https://www.bigdatahub.go.kr/images/disease/,115,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
783,g1_115(2).jpg,https://www.bigdatahub.go.kr/images/disease/,115,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
784,g1_115(3).jpg,https://www.bigdatahub.go.kr/images/disease/,115,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
785,g1_115(4).jpg,https://www.bigdatahub.go.kr/images/disease/,115,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
786,g1_115(5).jpg,https://www.bigdatahub.go.kr/images/disease/,115,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
787,g1_115(6).jpg,https://www.bigdatahub.go.kr/images/disease/,115,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
788,g1_115(7).jpg,https://www.bigdatahub.go.kr/images/disease/,115,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
789,g1_115(8).jpg,https://www.bigdatahub.go.kr/images/disease/,115,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
790,g1_115(9).jpg,https://www.bigdatahub.go.kr/images/disease/,115,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
791,g1_116(1).jpg,https://www.bigdatahub.go.kr/images/disease/,116,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
792,g1_116(2).jpg,https://www.bigdatahub.go.kr/images/disease/,116,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
793,g1_116(3).jpg,https://www.bigdatahub.go.kr/images/disease/,116,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
794,g1_116(4).jpg,https://www.bigdatahub.go.kr/images/disease/,116,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
795,g1_116(5).jpg,https://www.bigdatahub.go.kr/images/disease/,116,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
796,g1_116(6).jpg,https://www.bigdatahub.go.kr/images/disease/,116,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
797,g1_116(7).jpg,https://www.bigdatahub.go.kr/images/disease/,116,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
798,g1_116(8).jpg,https://www.bigdatahub.go.kr/images/disease/,116,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
799,g1_116(9).jpg,https://www.bigdatahub.go.kr/images/disease/,116,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
800,g1_117(1).jpg,https://www.bigdatahub.go.kr/images/disease/,117,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
801,g1_117(2).jpg,https://www.bigdatahub.go.kr/images/disease/,117,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
802,g1_117(3).jpg,https://www.bigdatahub.go.kr/images/disease/,117,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
803,g1_117(4).jpg,https://www.bigdatahub.go.kr/images/disease/,117,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
804,g1_117(5).jpg,https://www.bigdatahub.go.kr/images/disease/,117,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
805,g1_117(6).jpg,https://www.bigdatahub.go.kr/images/disease/,117,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
806,g1_117(7).jpg,https://www.bigdatahub.go.kr/images/disease/,117,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
807,g1_117(8).jpg,https://www.bigdatahub.go.kr/images/disease/,117,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
808,g1_117(9).jpg,https://www.bigdatahub.go.kr/images/disease/,117,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
809,g1_118(1).jpg,https://www.bigdatahub.go.kr/images/disease/,118,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
810,g1_118(2).jpg,https://www.bigdatahub.go.kr/images/disease/,118,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
811,g1_118(3).jpg,https://www.bigdatahub.go.kr/images/disease/,118,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
812,g1_118(4).jpg,https://www.bigdatahub.go.kr/images/disease/,118,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
813,g1_118(5).jpg,https://www.bigdatahub.go.kr/images/disease/,118,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
814,g1_118(6).jpg,https://www.bigdatahub.go.kr/images/disease/,118,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
815,g1_118(7).jpg,https://www.bigdatahub.go.kr/images/disease/,118,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
816,g1_118(8).jpg,https://www.bigdatahub.go.kr/images/disease/,118,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
817,g1_118(9).jpg,https://www.bigdatahub.go.kr/images/disease/,118,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
818,g1_120(1).jpg,https://www.bigdatahub.go.kr/images/disease/,120,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
819,g1_120(2).jpg,https://www.bigdatahub.go.kr/images/disease/,120,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
820,g1_120(3).jpg,https://www.bigdatahub.go.kr/images/disease/,120,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
821,g1_120(4).jpg,https://www.bigdatahub.go.kr/images/disease/,120,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
822,g1_120(5).jpg,https://www.bigdatahub.go.kr/images/disease/,120,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
823,g1_120(6).jpg,https://www.bigdatahub.go.kr/images/disease/,120,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
824,g1_120(7).jpg,https://www.bigdatahub.go.kr/images/disease/,120,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
825,g1_120(8).jpg,https://www.bigdatahub.go.kr/images/disease/,120,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
826,g1_120(9).jpg,https://www.bigdatahub.go.kr/images/disease/,120,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
827,g1_121(1).jpg,https://www.bigdatahub.go.kr/images/disease/,121,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
828,g1_121(2).jpg,https://www.bigdatahub.go.kr/images/disease/,121,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
829,g1_121(3).jpg,https://www.bigdatahub.go.kr/images/disease/,121,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
830,g1_121(4).jpg,https://www.bigdatahub.go.kr/images/disease/,121,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
831,g1_121(5).jpg,https://www.bigdatahub.go.kr/images/disease/,121,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
832,g1_121(6).jpg,https://www.bigdatahub.go.kr/images/disease/,121,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
833,g1_121(7).jpg,https://www.bigdatahub.go.kr/images/disease/,121,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
834,g1_121(8).jpg,https://www.bigdatahub.go.kr/images/disease/,121,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
835,g1_121(9).jpg,https://www.bigdatahub.go.kr/images/disease/,121,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
836,g1_122(1).jpg,https://www.bigdatahub.go.kr/images/disease/,122,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
837,g1_122(2).jpg,https://www.bigdatahub.go.kr/images/disease/,122,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
838,g1_122(3).jpg,https://www.bigdatahub.go.kr/images/disease/,122,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
839,g1_122(4).jpg,https://www.bigdatahub.go.kr/images/disease/,122,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
840,g1_122(5).jpg,https://www.bigdatahub.go.kr/images/disease/,122,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
841,g1_122(6).jpg,https://www.bigdatahub.go.kr/images/disease/,122,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
842,g1_122(7).jpg,https://www.bigdatahub.go.kr/images/disease/,122,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
843,g1_122(8).jpg,https://www.bigdatahub.go.kr/images/disease/,122,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
844,g1_122(9).jpg,https://www.bigdatahub.go.kr/images/disease/,122,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
845,g1_123(1).jpg,https://www.bigdatahub.go.kr/images/disease/,123,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
846,g1_123(2).jpg,https://www.bigdatahub.go.kr/images/disease/,123,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
847,g1_123(3).jpg,https://www.bigdatahub.go.kr/images/disease/,123,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
848,g1_123(4).jpg,https://www.bigdatahub.go.kr/images/disease/,123,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
849,g1_123(5).jpg,https://www.bigdatahub.go.kr/images/disease/,123,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
850,g1_123(6).jpg,https://www.bigdatahub.go.kr/images/disease/,123,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
851,g1_123(7).jpg,https://www.bigdatahub.go.kr/images/disease/,123,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
852,g1_123(8).jpg,https://www.bigdatahub.go.kr/images/disease/,123,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
853,g1_123(9).jpg,https://www.bigdatahub.go.kr/images/disease/,123,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
854,g1_125(1).jpg,https://www.bigdatahub.go.kr/images/disease/,125,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
855,g1_125(2).jpg,https://www.bigdatahub.go.kr/images/disease/,125,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
856,g1_125(3).jpg,https://www.bigdatahub.go.kr/images/disease/,125,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
857,g1_125(4).jpg,https://www.bigdatahub.go.kr/images/disease/,125,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
858,g1_125(5).jpg,https://www.bigdatahub.go.kr/images/disease/,125,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
859,g1_125(6).jpg,https://www.bigdatahub.go.kr/images/disease/,125,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
860,g1_125(7).jpg,https://www.bigdatahub.go.kr/images/disease/,125,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
861,g1_125(8).jpg,https://www.bigdatahub.go.kr/images/disease/,125,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
862,g1_125(9).jpg,https://www.bigdatahub.go.kr/images/disease/,125,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
863,g1_127(1).jpg,https://www.bigdatahub.go.kr/images/disease/,127,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
864,g1_127(2).jpg,https://www.bigdatahub.go.kr/images/disease/,127,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
865,g1_127(3).jpg,https://www.bigdatahub.go.kr/images/disease/,127,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
866,g1_127(4).jpg,https://www.bigdatahub.go.kr/images/disease/,127,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
867,g1_127(5).jpg,https://www.bigdatahub.go.kr/images/disease/,127,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
868,g1_127(6).jpg,https://www.bigdatahub.go.kr/images/disease/,127,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
869,g1_127(7).jpg,https://www.bigdatahub.go.kr/images/disease/,127,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
870,g1_127(8).jpg,https://www.bigdatahub.go.kr/images/disease/,127,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
871,g1_127(9).jpg,https://www.bigdatahub.go.kr/images/disease/,127,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
872,g1_131(1).jpg,https://www.bigdatahub.go.kr/images/disease/,131,1,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
873,g1_131(2).jpg,https://www.bigdatahub.go.kr/images/disease/,131,2,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
874,g1_131(3).jpg,https://www.bigdatahub.go.kr/images/disease/,131,3,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
875,g1_131(4).jpg,https://www.bigdatahub.go.kr/images/disease/,131,4,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
876,g1_131(5).jpg,https://www.bigdatahub.go.kr/images/disease/,131,5,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
877,g1_131(6).jpg,https://www.bigdatahub.go.kr/images/disease/,131,6,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
878,g1_131(7).jpg,https://www.bigdatahub.go.kr/images/disease/,131,7,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
879,g1_131(8).jpg,https://www.bigdatahub.go.kr/images/disease/,131,8,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
880,g1_131(9).jpg,https://www.bigdatahub.go.kr/images/disease/,131,9,2020-10-12 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,정상
881,h1_3(1).jpg,https://www.bigdatahub.go.kr/images/disease/,3,1,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
882,h1_3(2).jpg,https://www.bigdatahub.go.kr/images/disease/,3,2,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
883,h1_3(3).jpg,https://www.bigdatahub.go.kr/images/disease/,3,3,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
884,h1_3(4).jpg,https://www.bigdatahub.go.kr/images/disease/,3,4,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
885,h1_3(6).jpg,https://www.bigdatahub.go.kr/images/disease/,3,6,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
886,h1_3(7).jpg,https://www.bigdatahub.go.kr/images/disease/,3,7,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
887,h1_3(8).jpg,https://www.bigdatahub.go.kr/images/disease/,3,8,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
888,h1_3(9).jpg,https://www.bigdatahub.go.kr/images/disease/,3,9,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
889,h1_10(1).jpg,https://www.bigdatahub.go.kr/images/disease/,10,1,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
890,h1_10(2).jpg,https://www.bigdatahub.go.kr/images/disease/,10,2,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
891,h1_10(3).jpg,https://www.bigdatahub.go.kr/images/disease/,10,3,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
892,h1_10(4).jpg,https://www.bigdatahub.go.kr/images/disease/,10,4,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
893,h1_10(5).jpg,https://www.bigdatahub.go.kr/images/disease/,10,5,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
894,h1_10(6).jpg,https://www.bigdatahub.go.kr/images/disease/,10,6,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
895,h1_10(7).jpg,https://www.bigdatahub.go.kr/images/disease/,10,7,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
896,h1_10(8).jpg,https://www.bigdatahub.go.kr/images/disease/,10,8,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
897,h1_10(9).jpg,https://www.bigdatahub.go.kr/images/disease/,10,9,2020-09-24 10:54,1,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
898,h1_18(1).jpg,https://www.bigdatahub.go.kr/images/disease/,18,1,2020-09-24 10:54,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
899,h1_18(2).jpg,https://www.bigdatahub.go.kr/images/disease/,18,2,2020-09-24 10:54,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
900,h1_18(3).jpg,https://www.bigdatahub.go.kr/images/disease/,18,3,2020-09-24 10:54,2,31.2 ℃,31.6 %,32.8 ℃,42.3 %,10060 lux,정상
901,h1_31(1).jpg,https://www.bigdatahub.go.kr/images/disease/,31,1,2020-09-24 13:57,2,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
902,h1_31(2).jpg,https://www.bigdatahub.go.kr/images/disease/,31,2,2020-09-24 13:57,2,30.0 ℃,38.4 %,30.0 ℃,39.5 %,5370 lux,정상
903,h1_84(1).jpg,https://www.bigdatahub.go.kr/images/disease/,84,1,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
904,h1_84(2).jpg,https://www.bigdatahub.go.kr/images/disease/,84,2,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,정상
