파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
973,e1_189(7).jpg,https://www.bigdatahub.go.kr/images/disease/,189,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
974,e1_189(8).jpg,https://www.bigdatahub.go.kr/images/disease/,189,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
975,e1_189(9).jpg,https://www.bigdatahub.go.kr/images/disease/,189,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
976,e1_190(1).jpg,https://www.bigdatahub.go.kr/images/disease/,190,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
977,e1_190(2).jpg,https://www.bigdatahub.go.kr/images/disease/,190,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
978,e1_190(3).jpg,https://www.bigdatahub.go.kr/images/disease/,190,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
979,e1_190(4).jpg,https://www.bigdatahub.go.kr/images/disease/,190,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
980,e1_190(5).jpg,https://www.bigdatahub.go.kr/images/disease/,190,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
981,e1_190(6).jpg,https://www.bigdatahub.go.kr/images/disease/,190,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
982,e1_190(7).jpg,https://www.bigdatahub.go.kr/images/disease/,190,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
983,e1_190(8).jpg,https://www.bigdatahub.go.kr/images/disease/,190,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
984,e1_190(9).jpg,https://www.bigdatahub.go.kr/images/disease/,190,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
985,f1_11(2).jpg,https://www.bigdatahub.go.kr/images/disease/,11,2,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
986,f1_11(3).jpg,https://www.bigdatahub.go.kr/images/disease/,11,3,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
987,f1_11(4).jpg,https://www.bigdatahub.go.kr/images/disease/,11,4,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
988,f1_11(5).jpg,https://www.bigdatahub.go.kr/images/disease/,11,5,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
989,f1_11(6).jpg,https://www.bigdatahub.go.kr/images/disease/,11,6,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
990,f1_11(7).jpg,https://www.bigdatahub.go.kr/images/disease/,11,7,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
991,f1_11(8).jpg,https://www.bigdatahub.go.kr/images/disease/,11,8,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
992,f1_11(9).jpg,https://www.bigdatahub.go.kr/images/disease/,11,9,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
993,f1_18(2).jpg,https://www.bigdatahub.go.kr/images/disease/,18,2,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
994,f1_18(3).jpg,https://www.bigdatahub.go.kr/images/disease/,18,3,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
995,f1_18(4).jpg,https://www.bigdatahub.go.kr/images/disease/,18,4,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
996,f1_18(5).jpg,https://www.bigdatahub.go.kr/images/disease/,18,5,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
997,f1_18(6).jpg,https://www.bigdatahub.go.kr/images/disease/,18,6,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
998,f1_18(7).jpg,https://www.bigdatahub.go.kr/images/disease/,18,7,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
999,f1_18(8).jpg,https://www.bigdatahub.go.kr/images/disease/,18,8,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
1000,f1_18(9).jpg,https://www.bigdatahub.go.kr/images/disease/,18,9,2020-09-24-10:55,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,탄저병+흰가루병
1001,f1_35(2).jpg,https://www.bigdatahub.go.kr/images/disease/,35,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1002,f1_35(3).jpg,https://www.bigdatahub.go.kr/images/disease/,35,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1003,f1_35(4).jpg,https://www.bigdatahub.go.kr/images/disease/,35,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1004,f1_35(5).jpg,https://www.bigdatahub.go.kr/images/disease/,35,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1005,f1_35(6).jpg,https://www.bigdatahub.go.kr/images/disease/,35,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1006,f1_35(7).jpg,https://www.bigdatahub.go.kr/images/disease/,35,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1007,f1_35(8).jpg,https://www.bigdatahub.go.kr/images/disease/,35,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1008,f1_35(9).jpg,https://www.bigdatahub.go.kr/images/disease/,35,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1009,f1_37(2).jpg,https://www.bigdatahub.go.kr/images/disease/,37,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+검은별무늬병
1010,f1_37(3).jpg,https://www.bigdatahub.go.kr/images/disease/,37,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+검은별무늬병
1011,f1_37(4).jpg,https://www.bigdatahub.go.kr/images/disease/,37,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+검은별무늬병
1012,f1_37(5).jpg,https://www.bigdatahub.go.kr/images/disease/,37,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+검은별무늬병
1013,f1_37(6).jpg,https://www.bigdatahub.go.kr/images/disease/,37,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+검은별무늬병
1014,f1_37(7).jpg,https://www.bigdatahub.go.kr/images/disease/,37,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+검은별무늬병
1015,f1_37(8).jpg,https://www.bigdatahub.go.kr/images/disease/,37,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+검은별무늬병
1016,f1_37(9).jpg,https://www.bigdatahub.go.kr/images/disease/,37,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+검은별무늬병
1017,f1_38(2).jpg,https://www.bigdatahub.go.kr/images/disease/,38,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1018,f1_38(3).jpg,https://www.bigdatahub.go.kr/images/disease/,38,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1019,f1_38(4).jpg,https://www.bigdatahub.go.kr/images/disease/,38,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1020,f1_38(5).jpg,https://www.bigdatahub.go.kr/images/disease/,38,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1021,f1_38(6).jpg,https://www.bigdatahub.go.kr/images/disease/,38,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1022,f1_38(7).jpg,https://www.bigdatahub.go.kr/images/disease/,38,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1023,f1_38(8).jpg,https://www.bigdatahub.go.kr/images/disease/,38,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1024,f1_38(9).jpg,https://www.bigdatahub.go.kr/images/disease/,38,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1025,f1_39(2).jpg,https://www.bigdatahub.go.kr/images/disease/,39,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1026,f1_39(3).jpg,https://www.bigdatahub.go.kr/images/disease/,39,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1027,f1_39(4).jpg,https://www.bigdatahub.go.kr/images/disease/,39,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1028,f1_39(5).jpg,https://www.bigdatahub.go.kr/images/disease/,39,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1029,f1_39(6).jpg,https://www.bigdatahub.go.kr/images/disease/,39,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1030,f1_39(7).jpg,https://www.bigdatahub.go.kr/images/disease/,39,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1031,f1_39(8).jpg,https://www.bigdatahub.go.kr/images/disease/,39,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1032,f1_39(9).jpg,https://www.bigdatahub.go.kr/images/disease/,39,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병+모자이크병
1033,f1_40(2).jpg,https://www.bigdatahub.go.kr/images/disease/,40,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1034,f1_40(3).jpg,https://www.bigdatahub.go.kr/images/disease/,40,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1035,f1_40(4).jpg,https://www.bigdatahub.go.kr/images/disease/,40,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1036,f1_40(5).jpg,https://www.bigdatahub.go.kr/images/disease/,40,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1037,f1_40(6).jpg,https://www.bigdatahub.go.kr/images/disease/,40,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1038,f1_40(7).jpg,https://www.bigdatahub.go.kr/images/disease/,40,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1039,f1_40(8).jpg,https://www.bigdatahub.go.kr/images/disease/,40,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1040,f1_40(9).jpg,https://www.bigdatahub.go.kr/images/disease/,40,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1041,f1_42(2).jpg,https://www.bigdatahub.go.kr/images/disease/,42,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1042,f1_42(3).jpg,https://www.bigdatahub.go.kr/images/disease/,42,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1043,f1_42(4).jpg,https://www.bigdatahub.go.kr/images/disease/,42,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1044,f1_42(5).jpg,https://www.bigdatahub.go.kr/images/disease/,42,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1045,f1_42(6).jpg,https://www.bigdatahub.go.kr/images/disease/,42,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1046,f1_42(7).jpg,https://www.bigdatahub.go.kr/images/disease/,42,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1047,f1_42(8).jpg,https://www.bigdatahub.go.kr/images/disease/,42,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1048,f1_42(9).jpg,https://www.bigdatahub.go.kr/images/disease/,42,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1049,f1_44(2).jpg,https://www.bigdatahub.go.kr/images/disease/,44,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1050,f1_44(3).jpg,https://www.bigdatahub.go.kr/images/disease/,44,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1051,f1_44(4).jpg,https://www.bigdatahub.go.kr/images/disease/,44,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1052,f1_44(5).jpg,https://www.bigdatahub.go.kr/images/disease/,44,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1053,f1_44(6).jpg,https://www.bigdatahub.go.kr/images/disease/,44,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1054,f1_44(7).jpg,https://www.bigdatahub.go.kr/images/disease/,44,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1055,f1_44(8).jpg,https://www.bigdatahub.go.kr/images/disease/,44,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1056,f1_44(9).jpg,https://www.bigdatahub.go.kr/images/disease/,44,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1057,f1_45(2).jpg,https://www.bigdatahub.go.kr/images/disease/,45,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1058,f1_45(3).jpg,https://www.bigdatahub.go.kr/images/disease/,45,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1059,f1_45(4).jpg,https://www.bigdatahub.go.kr/images/disease/,45,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1060,f1_45(5).jpg,https://www.bigdatahub.go.kr/images/disease/,45,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1061,f1_45(6).jpg,https://www.bigdatahub.go.kr/images/disease/,45,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1062,f1_45(7).jpg,https://www.bigdatahub.go.kr/images/disease/,45,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1063,f1_45(8).jpg,https://www.bigdatahub.go.kr/images/disease/,45,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1064,f1_45(9).jpg,https://www.bigdatahub.go.kr/images/disease/,45,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1065,f1_46(2).jpg,https://www.bigdatahub.go.kr/images/disease/,46,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1066,f1_46(3).jpg,https://www.bigdatahub.go.kr/images/disease/,46,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1067,f1_46(4).jpg,https://www.bigdatahub.go.kr/images/disease/,46,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1068,f1_46(5).jpg,https://www.bigdatahub.go.kr/images/disease/,46,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1069,f1_46(6).jpg,https://www.bigdatahub.go.kr/images/disease/,46,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1070,f1_46(7).jpg,https://www.bigdatahub.go.kr/images/disease/,46,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1071,f1_46(8).jpg,https://www.bigdatahub.go.kr/images/disease/,46,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1072,f1_46(9).jpg,https://www.bigdatahub.go.kr/images/disease/,46,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1073,f1_47(2).jpg,https://www.bigdatahub.go.kr/images/disease/,47,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1074,f1_47(3).jpg,https://www.bigdatahub.go.kr/images/disease/,47,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1075,f1_47(4).jpg,https://www.bigdatahub.go.kr/images/disease/,47,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1076,f1_47(5).jpg,https://www.bigdatahub.go.kr/images/disease/,47,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1077,f1_47(6).jpg,https://www.bigdatahub.go.kr/images/disease/,47,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1078,f1_47(7).jpg,https://www.bigdatahub.go.kr/images/disease/,47,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1079,f1_47(8).jpg,https://www.bigdatahub.go.kr/images/disease/,47,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1080,f1_47(9).jpg,https://www.bigdatahub.go.kr/images/disease/,47,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1081,f1_48(2).jpg,https://www.bigdatahub.go.kr/images/disease/,48,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1082,f1_48(3).jpg,https://www.bigdatahub.go.kr/images/disease/,48,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1083,f1_48(4).jpg,https://www.bigdatahub.go.kr/images/disease/,48,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1084,f1_48(5).jpg,https://www.bigdatahub.go.kr/images/disease/,48,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1085,f1_48(6).jpg,https://www.bigdatahub.go.kr/images/disease/,48,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1086,f1_48(7).jpg,https://www.bigdatahub.go.kr/images/disease/,48,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1087,f1_48(8).jpg,https://www.bigdatahub.go.kr/images/disease/,48,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1088,f1_48(9).jpg,https://www.bigdatahub.go.kr/images/disease/,48,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1089,f1_53(2).jpg,https://www.bigdatahub.go.kr/images/disease/,53,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1090,f1_53(3).jpg,https://www.bigdatahub.go.kr/images/disease/,53,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1091,f1_53(4).jpg,https://www.bigdatahub.go.kr/images/disease/,53,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1092,f1_53(5).jpg,https://www.bigdatahub.go.kr/images/disease/,53,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1093,f1_53(6).jpg,https://www.bigdatahub.go.kr/images/disease/,53,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1094,f1_53(7).jpg,https://www.bigdatahub.go.kr/images/disease/,53,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1095,f1_53(8).jpg,https://www.bigdatahub.go.kr/images/disease/,53,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1096,f1_53(9).jpg,https://www.bigdatahub.go.kr/images/disease/,53,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1097,f1_54(2).jpg,https://www.bigdatahub.go.kr/images/disease/,54,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1098,f1_54(3).jpg,https://www.bigdatahub.go.kr/images/disease/,54,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1099,f1_54(4).jpg,https://www.bigdatahub.go.kr/images/disease/,54,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1100,f1_54(5).jpg,https://www.bigdatahub.go.kr/images/disease/,54,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1101,f1_54(6).jpg,https://www.bigdatahub.go.kr/images/disease/,54,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1102,f1_54(7).jpg,https://www.bigdatahub.go.kr/images/disease/,54,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1103,f1_54(8).jpg,https://www.bigdatahub.go.kr/images/disease/,54,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1104,f1_54(9).jpg,https://www.bigdatahub.go.kr/images/disease/,54,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1105,f1_55(2).jpg,https://www.bigdatahub.go.kr/images/disease/,55,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1106,f1_55(3).jpg,https://www.bigdatahub.go.kr/images/disease/,55,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1107,f1_55(4).jpg,https://www.bigdatahub.go.kr/images/disease/,55,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1108,f1_55(5).jpg,https://www.bigdatahub.go.kr/images/disease/,55,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1109,f1_55(6).jpg,https://www.bigdatahub.go.kr/images/disease/,55,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1110,f1_55(7).jpg,https://www.bigdatahub.go.kr/images/disease/,55,7,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1111,f1_55(8).jpg,https://www.bigdatahub.go.kr/images/disease/,55,8,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1112,f1_55(9).jpg,https://www.bigdatahub.go.kr/images/disease/,55,9,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1113,f1_56(2).jpg,https://www.bigdatahub.go.kr/images/disease/,56,2,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1114,f1_56(3).jpg,https://www.bigdatahub.go.kr/images/disease/,56,3,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1115,f1_56(4).jpg,https://www.bigdatahub.go.kr/images/disease/,56,4,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1116,f1_56(5).jpg,https://www.bigdatahub.go.kr/images/disease/,56,5,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
1117,f1_56(6).jpg,https://www.bigdatahub.go.kr/images/disease/,56,6,2020-09-28 14:32,1,29.3 ℃,30.6 %,29.6 ℃,34.3 %,10550 lux,탄저병
