파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
278,j1_153(2).jpg,https://www.bigdatahub.go.kr/images/disease/,153,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
279,j1_153(3).jpg,https://www.bigdatahub.go.kr/images/disease/,153,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
280,j1_153(4).jpg,https://www.bigdatahub.go.kr/images/disease/,153,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
281,j1_153(5).jpg,https://www.bigdatahub.go.kr/images/disease/,153,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
282,j1_153(6).jpg,https://www.bigdatahub.go.kr/images/disease/,153,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
283,j1_153(7).jpg,https://www.bigdatahub.go.kr/images/disease/,153,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
284,j1_153(8).jpg,https://www.bigdatahub.go.kr/images/disease/,153,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
285,j1_153(9).jpg,https://www.bigdatahub.go.kr/images/disease/,153,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
286,j1_157(1).jpg,https://www.bigdatahub.go.kr/images/disease/,157,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
287,j1_157(2).jpg,https://www.bigdatahub.go.kr/images/disease/,157,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
288,j1_157(3).jpg,https://www.bigdatahub.go.kr/images/disease/,157,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
289,j1_157(4).jpg,https://www.bigdatahub.go.kr/images/disease/,157,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
290,j1_157(5).jpg,https://www.bigdatahub.go.kr/images/disease/,157,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
291,j1_157(6).jpg,https://www.bigdatahub.go.kr/images/disease/,157,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
292,j1_157(7).jpg,https://www.bigdatahub.go.kr/images/disease/,157,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
293,j1_157(8).jpg,https://www.bigdatahub.go.kr/images/disease/,157,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
294,j1_157(9).jpg,https://www.bigdatahub.go.kr/images/disease/,157,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
295,j1_158(1).jpg,https://www.bigdatahub.go.kr/images/disease/,158,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
296,j1_158(2).jpg,https://www.bigdatahub.go.kr/images/disease/,158,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
297,j1_158(3).jpg,https://www.bigdatahub.go.kr/images/disease/,158,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
298,j1_158(4).jpg,https://www.bigdatahub.go.kr/images/disease/,158,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
299,j1_158(5).jpg,https://www.bigdatahub.go.kr/images/disease/,158,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
300,j1_158(6).jpg,https://www.bigdatahub.go.kr/images/disease/,158,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
301,j1_158(7).jpg,https://www.bigdatahub.go.kr/images/disease/,158,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
302,j1_158(8).jpg,https://www.bigdatahub.go.kr/images/disease/,158,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
303,j1_158(9).jpg,https://www.bigdatahub.go.kr/images/disease/,158,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
304,j1_173(1).jpg,https://www.bigdatahub.go.kr/images/disease/,173,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
305,j1_173(2).jpg,https://www.bigdatahub.go.kr/images/disease/,173,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
306,j1_173(3).jpg,https://www.bigdatahub.go.kr/images/disease/,173,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
307,j1_173(4).jpg,https://www.bigdatahub.go.kr/images/disease/,173,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
308,j1_173(5).jpg,https://www.bigdatahub.go.kr/images/disease/,173,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
309,j1_173(6).jpg,https://www.bigdatahub.go.kr/images/disease/,173,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
310,j1_173(7).jpg,https://www.bigdatahub.go.kr/images/disease/,173,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
311,j1_173(8).jpg,https://www.bigdatahub.go.kr/images/disease/,173,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
312,j1_173(9).jpg,https://www.bigdatahub.go.kr/images/disease/,173,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
313,j1_176(1).jpg,https://www.bigdatahub.go.kr/images/disease/,176,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
314,j1_176(2).jpg,https://www.bigdatahub.go.kr/images/disease/,176,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
315,j1_176(3).jpg,https://www.bigdatahub.go.kr/images/disease/,176,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
316,j1_176(4).jpg,https://www.bigdatahub.go.kr/images/disease/,176,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
317,j1_176(5).jpg,https://www.bigdatahub.go.kr/images/disease/,176,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
318,j1_176(6).jpg,https://www.bigdatahub.go.kr/images/disease/,176,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
319,j1_176(7).jpg,https://www.bigdatahub.go.kr/images/disease/,176,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
320,j1_176(8).jpg,https://www.bigdatahub.go.kr/images/disease/,176,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
321,j1_176(9).jpg,https://www.bigdatahub.go.kr/images/disease/,176,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
